txn_id,timestamp,txn_date,hour_of_day,user_id,merchant_id,merchant_category,effective_mcc,amount,amount_flag,status,utr,utr_flag,customer_fk_valid,merchant_fk_valid
TXN00015791,2026-03-05 18:04:00,2026-03-05,18,USR32391,MCH1054,Transportation,4131,19967.34,VALID_AMOUNT,SUCCESS,UTR3740405228,VALID_UTR,False,True
TXN00002410,2026-02-06 13:43:35,2026-02-06,13,USR33634,MCH1644,Pharmacy,5912,11355.5,VALID_AMOUNT,SUCCESS,UTR3622106424,VALID_UTR,False,False
TXN00012404,2026-02-05 18:03:07,2026-02-05,18,USR90539,MCH9518,Grocery,5411,6727.24,VALID_AMOUNT,SUCCESS,UTR2855304769,VALID_UTR,False,False
TXN00007826,2026-01-27 03:46:00,2026-01-27,3,USR93275,MCH4379,Miscellaneous Retail,,21419.68,VALID_AMOUNT,SUCCESS,UTR6051624471,VALID_UTR,True,False
TXN00013833,2026-03-24 06:53:52,2026-03-24,6,USR97369,MCH5710,Grocery,5411,17193.16,VALID_AMOUNT,SUCCESS,UTR5386880571,VALID_UTR,True,True
TXN00008347,2026-03-21 13:23:01,2026-03-21,13,USR30149,MCH8154,Restaurant,5812,-20280.95,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR7813726412,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00008601,2026-02-07 01:04:00,2026-02-07,1,USR10364,MCH6125,Miscellaneous Retail,,10464.89,VALID_AMOUNT,SUCCESS,UTR7120517145,VALID_UTR,False,False
TXN00019077,2026-02-10 15:59:30,2026-02-10,15,USR63916,MCH6183,Grocery,5411,23430.37,VALID_AMOUNT,SUCCESS,UTR9969773280,VALID_UTR,True,True
TXN00006897,2026-02-07 00:39:45,2026-02-07,0,USR55251,MCH8902,Pharmacy,5912,20169.63,VALID_AMOUNT,SUCCESS,UTR4749001988,VALID_UTR,False,True
TXN00016167,2026-03-12 02:34:02,2026-03-12,2,USR13352,MCH9399,Restaurant,5812,11911.06,VALID_AMOUNT,SUCCESS,UTR4136887766,VALID_UTR,True,False
TXN00010130,2026-01-29 00:00:00,2026-01-29,0,USR31785,MCH9324,Restaurant,5812,17049.01,VALID_AMOUNT,SUCCESS,UTR0109778245,VALID_UTR,False,False
TXN00001814,2026-01-12 06:34:49,2026-01-12,6,USR11627,MCH9304,Grocery,5411,533.41,VALID_AMOUNT,SUCCESS,UTR5755686972,VALID_UTR,True,True
TXN00008684,2026-03-01 19:22:35,2026-03-01,19,USR21498,MCH1197,Grocery,5411,15159.35,VALID_AMOUNT,SUCCESS,UTR4989270947,VALID_UTR,False,True
TXN00011260,2026-01-13 15:25:49,2026-01-13,15,USR42685,MCH5286,Transportation,4131,6873.18,VALID_AMOUNT,SUCCESS,UTR9673679402,VALID_UTR,True,False
TXN00006299,2026-03-10 07:07:35,2026-03-10,7,USR99198,MCH1182,Hotel & Lodging,7011,18116.7,VALID_AMOUNT,SUCCESS,UTR5764893132,VALID_UTR,True,False
TXN00015891,2026-01-15 19:20:26,2026-01-15,19,USR95854,MCH9125,Hotel & Lodging,7011,943.42,VALID_AMOUNT,SUCCESS,UTR7420141471,VALID_UTR,True,True
TXN00013372,2026-01-28 03:11:06,2026-01-28,3,USR81071,MCH9074,Grocery,5411,6186.16,VALID_AMOUNT,SUCCESS,UTR2549648872,VALID_UTR,False,True
TXN00001636,2026-03-06 17:51:05,2026-03-06,17,USR93631,MCH4658,Grocery,5411,5874.0,VALID_AMOUNT,SUCCESS,UTR9788802870,VALID_UTR,False,True
TXN00014585,2026-03-24 00:00:00,2026-03-24,0,USR72791,MCH8248,Miscellaneous Retail,,19485.61,VALID_AMOUNT,SUCCESS,UTR8793750337,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00017451,2026-01-01 22:26:47,2026-01-01,22,USR49298,MCH3651,Miscellaneous Retail,,24562.42,VALID_AMOUNT,SUCCESS,UTR0784158662,VALID_UTR,False,False
TXN00019521,2026-03-10 10:08:28,2026-03-10,10,USR72301,MCH1969,Grocery,5411,22379.69,VALID_AMOUNT,SUCCESS,UTR2014827853,VALID_UTR,False,True
TXN00004731,2026-02-08 00:00:00,2026-02-08,0,USR85675,MCH8249,Miscellaneous Retail,,3017.89,VALID_AMOUNT,SUCCESS,UTR7590589719,VALID_UTR,True,False
TXN00001164,2026-03-09 00:11:51,2026-03-09,0,USR77305,MCH1219,Grocery,5411,18590.27,VALID_AMOUNT,SUCCESS,UTR9322503271,VALID_UTR,False,True
TXN00019946,2026-01-17 03:04:44,2026-01-17,3,USR11457,MCH9274,Transportation,4131,13420.16,VALID_AMOUNT,SUCCESS,UTR2423857793,VALID_UTR,True,False
TXN00019708,2026-03-08 21:28:50,2026-03-08,21,USR69664,MCH9555,Pharmacy,5912,11612.03,VALID_AMOUNT,SUCCESS,UTR4104221683,VALID_UTR,True,True
TXN00013290,2026-02-17 00:12:05,2026-02-17,0,USR45214,MCH5596,Hotel & Lodging,7011,5868.0,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,True
TXN00017863,2026-02-15 21:09:49,2026-02-15,21,USR89848,MCH3012,Grocery,5411,7316.39,VALID_AMOUNT,SUCCESS,UTR0324814757,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00002965,2026-02-26 00:00:00,2026-02-26,0,USR52469,MCH8870,Restaurant,5812,21414.87,VALID_AMOUNT,SUCCESS,UTR5710151271,VALID_UTR,True,True
TXN00002871,2026-03-09 23:37:44,2026-03-09,23,USR46203,MCH9864,Transportation,4131,22353.42,VALID_AMOUNT,SUCCESS,UTR5786441205,VALID_UTR,False,False
TXN00002867,2026-03-24 15:49:02,2026-03-24,15,USR18772,MCH2693,Hotel & Lodging,7011,12922.0,VALID_AMOUNT,SUCCESS,UTR2868332587,VALID_UTR,False,True
TXN00006169,2026-03-15 11:34:58,2026-03-15,11,USR89918,MCH8760,Transportation,4131,1407.6,VALID_AMOUNT,SUCCESS,UTR0907121860,VALID_UTR,False,False
TXN00013547,2026-02-20 07:42:55,2026-02-20,7,USR63113,MCH7591,Grocery,5411,14567.97,VALID_AMOUNT,SUCCESS,UTR2306382301,VALID_UTR,True,True
TXN00010728,2026-01-04 23:14:38,2026-01-04,23,USR88027,MCH3285,Pharmacy,5912,11398.84,VALID_AMOUNT,SUCCESS,UTR0174765813,VALID_UTR,False,True
TXN00013571,2026-03-20 10:00:51,2026-03-20,10,USR68935,MCH2696,Grocery,5411,3639.37,VALID_AMOUNT,SUCCESS,UTR3232055310,VALID_UTR,False,True
TXN00005428,2026-01-06 18:46:31,2026-01-06,18,USR35122,MCH7505,Hotel & Lodging,7011,6047.62,VALID_AMOUNT,SUCCESS,UTR4600528981,VALID_UTR,False,False
TXN00007360,2026-01-02 19:23:16,2026-01-02,19,USR96328,MCH9048,Grocery,5411,21885.33,VALID_AMOUNT,SUCCESS,UTR4503355848,VALID_UTR,False,True
TXN00002508,2026-02-10 15:33:01,2026-02-10,15,USR21142,MCH5165,Grocery,5411,10984.35,VALID_AMOUNT,SUCCESS,UTR5738329713,VALID_UTR,False,False
TXN00008941,2026-01-19 05:55:01,2026-01-19,5,USR95986,MCH4116,Transportation,4131,11564.41,VALID_AMOUNT,SUCCESS,UTR3953994933,VALID_UTR,False,False
TXN00013758,2026-02-16 04:31:11,2026-02-16,4,USR42590,MCH6674,Grocery,5411,20510.42,VALID_AMOUNT,SUCCESS,UTR5659758679,VALID_UTR,True,False
TXN00012394,2026-02-07 16:18:50,2026-02-07,16,USR59421,MCH6075,Transportation,4131,21783.11,VALID_AMOUNT,SUCCESS,UTR3267905421,VALID_UTR,False,True
TXN00010875,2026-01-17 03:39:14,2026-01-17,3,USR56743,MCH8063,Hotel & Lodging,7011,22756.44,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,False
TXN00009390,2026-02-02 04:57:43,2026-02-02,4,USR93287,MCH1639,Hotel & Lodging,7011,13733.11,VALID_AMOUNT,FAILED,UTR9767354693,VALID_UTR,False,True
TXN00006317,2026-01-11 17:19:21,2026-01-11,17,USR89683,MCH3250,Grocery,5411,18091.13,VALID_AMOUNT,SUCCESS,UTR4959877131,VALID_UTR,False,True
TXN00012143,2026-03-11 06:11:35,2026-03-11,6,USR80364,MCH1735,Miscellaneous Retail,,16757.93,VALID_AMOUNT,SUCCESS,UTR6325358414,VALID_UTR,False,False
TXN00011599,2026-01-06 11:32:10,2026-01-06,11,USR28883,MCH2200,Hotel & Lodging,7011,,PARSE_ERROR,SUCCESS,UTR2931168985,VALID_UTR,False,True
TXN00001922,2026-03-14 00:19:42,2026-03-14,0,USR18339,MCH8379,Pharmacy,5912,90.42,VALID_AMOUNT,SUCCESS,UTR8702002024,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00002212,2026-01-12 04:22:24,2026-01-12,4,USR36493,MCH3094,Grocery,5411,20124.62,VALID_AMOUNT,SUCCESS,UTR3781623850,VALID_UTR,False,True
TXN00016069,2026-02-16 21:03:12,2026-02-16,21,USR89746,MCH8057,Hotel & Lodging,7011,2331.56,VALID_AMOUNT,SUCCESS,UTR7471494758,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00000776,2026-01-08 00:00:00,2026-01-08,0,USR29401,MCH3319,Hotel & Lodging,7011,3756.44,VALID_AMOUNT,PENDING,UTR9884972221,VALID_UTR,True,True
TXN00013567,2026-02-02 11:55:15,2026-02-02,11,USR57027,MCH2708,Restaurant,5812,5676.97,VALID_AMOUNT,SUCCESS,UTR8810179977,VALID_UTR,False,True
TXN00018086,2026-01-18 19:17:17,2026-01-18,19,USR41942,MCH6594,Pharmacy,5912,11270.42,VALID_AMOUNT,SUCCESS,UTR0066260450,VALID_UTR,False,True
TXN00005070,2026-01-20 00:00:00,2026-01-20,0,USR56779,MCH3207,Grocery,5411,309.96,VALID_AMOUNT,SUCCESS,UTR9140071765,VALID_UTR,False,True
TXN00007176,2026-03-03 07:47:47,2026-03-03,7,USR89034,MCH7596,Pharmacy,5912,11906.66,VALID_AMOUNT,SUCCESS,UTR1105675845,VALID_UTR,True,True
TXN00000263,2026-02-16 03:29:17,2026-02-16,3,USR20534,MCH7601,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR9700509005,VALID_UTR,False,False
TXN00011218,2026-03-15 10:19:20,2026-03-15,10,USR69029,MCH9900,Hotel & Lodging,7011,-16701.66,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR1568794303,VALID_UTR,True,False
TXN00000368,2026-03-25 02:32:50,2026-03-25,2,USR95697,MCH1043,Hotel & Lodging,7011,22634.71,VALID_AMOUNT,SUCCESS,UTR7173048646,VALID_UTR,False,False
TXN00012246,2026-03-10 13:00:45,2026-03-10,13,USR31819,MCH4352,Grocery,5411,2844.55,VALID_AMOUNT,SUCCESS,UTR0499004402,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00007948,2026-03-03 06:58:25,2026-03-03,6,USR75531,MCH9307,Grocery,5411,18224.47,VALID_AMOUNT,SUCCESS,UTR9971878694,VALID_UTR,False,True
TXN00018409,2026-01-03 20:38:43,2026-01-03,20,USR24620,MCH7126,Pharmacy,5912,8653.79,VALID_AMOUNT,SUCCESS,UTR1275494455,VALID_UTR,False,True
TXN00006178,2026-01-25 03:47:59,2026-01-25,3,USR69226,MCH4793,Miscellaneous Retail,,4278.63,VALID_AMOUNT,SUCCESS,UTR3672365495,VALID_UTR,False,False
TXN00001005,2026-01-16 21:36:07,2026-01-16,21,USR30701,MCH7534,Hotel & Lodging,7011,20165.96,VALID_AMOUNT,SUCCESS,UTR6119669105,VALID_UTR,False,False
TXN00005884,2026-01-27 14:24:49,2026-01-27,14,USR79181,MCH7389,Pharmacy,5912,24891.17,VALID_AMOUNT,SUCCESS,UTR8797727119,VALID_UTR,False,True
TXN00015066,2026-01-12 22:50:21,2026-01-12,22,USR12469,MCH9322,Transportation,4131,-17300.83,REFUND_OR_REVERSAL_NEGATIVE,FAILED,UTR9292655003,VALID_UTR,False,True
TXN00000641,2026-03-25 00:00:00,2026-03-25,0,USR22887,MCH9799,Restaurant,5812,511.58,VALID_AMOUNT,SUCCESS,UTR3807767990,VALID_UTR,False,False
TXN00012534,2026-03-07 10:04:30,2026-03-07,10,USR27839,MCH2057,Grocery,5411,7842.0,VALID_AMOUNT,PENDING,UTR0619896207,VALID_UTR,True,False
TXN00013700,2026-02-10 00:00:00,2026-02-10,0,USR71898,MCH4651,Grocery,5411,3237.12,VALID_AMOUNT,SUCCESS,UTR6727772145,VALID_UTR,False,True
TXN00007734,2026-01-19 11:07:20,2026-01-19,11,USR42929,MCH4965,Transportation,4131,20255.4,VALID_AMOUNT,SUCCESS,UTR4599417311,VALID_UTR,False,True
TXN00009035,2026-03-27 05:22:31,2026-03-27,5,USR63171,MCH3765,Restaurant,5812,11362.23,VALID_AMOUNT,SUCCESS,UTR7053580695,VALID_UTR,False,True
TXN00016133,2026-01-17 14:42:47,2026-01-17,14,USR55150,MCH8308,Department Store,,22690.32,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,True
TXN00015420,2026-03-15 02:46:38,2026-03-15,2,USR52506,MCH7692,Grocery,5411,8898.63,VALID_AMOUNT,SUCCESS,UTR3826726233,VALID_UTR,False,True
TXN00013485,2026-03-21 17:21:22,2026-03-21,17,USR52290,MCH5830,Restaurant,5812,19525.52,VALID_AMOUNT,SUCCESS,UTR8444061211,VALID_UTR,False,False
TXN00016062,2026-02-13 13:02:21,2026-02-13,13,USR48801,MCH1960,Grocery,5411,3203.3,VALID_AMOUNT,SUCCESS,UTR4224793755,VALID_UTR,False,True
TXN00009676,2026-01-23 22:16:46,2026-01-23,22,USR55702,MCH5559,Grocery,5411,14503.4,VALID_AMOUNT,SUCCESS,UTR4656641371,VALID_UTR,False,True
TXN00015965,2026-01-05 14:48:51,2026-01-05,14,USR33245,MCH6818,Grocery,5411,16692.03,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,True
TXN00000655,2026-03-27 00:00:00,2026-03-27,0,USR91254,MCH4980,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR2815986884,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00012944,2026-01-03 06:34:35,2026-01-03,6,USR29810,MCH2571,Grocery,5411,18894.49,VALID_AMOUNT,SUCCESS,UTR6141560779,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00002650,2026-01-25 00:00:00,2026-01-25,0,USR47757,MCH6843,Hotel & Lodging,7011,11447.91,VALID_AMOUNT,SUCCESS,UTR3527947998,VALID_UTR,True,True
TXN00005044,2026-02-06 04:42:21,2026-02-06,4,USR42809,MCH3935,Grocery,5411,16670.47,VALID_AMOUNT,SUCCESS,UTR6067589355,VALID_UTR,True,True
TXN00001652,2026-02-11 04:42:41,2026-02-11,4,USR41816,MCH8560,Transportation,4131,7585.18,VALID_AMOUNT,SUCCESS,UTR4232662411,VALID_UTR,True,False
TXN00019370,2026-02-17 00:59:00,2026-02-17,0,USR14363,MCH3120,Hotel & Lodging,7011,7747.74,VALID_AMOUNT,FAILED,UTR2249743446,VALID_UTR,False,False
TXN00002578,2026-02-15 13:06:20,2026-02-15,13,USR65641,MCH1765,Hotel & Lodging,7011,15091.29,VALID_AMOUNT,SUCCESS,UTR1997946310,VALID_UTR,False,False
TXN00014478,2026-03-05 02:28:53,2026-03-05,2,USR59081,MCH4222,Hotel & Lodging,7011,24334.75,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,False
TXN00014076,2026-02-20 01:57:36,2026-02-20,1,USR66525,MCH8227,Grocery,5411,15813.7,VALID_AMOUNT,SUCCESS,UTR8512631271,VALID_UTR,False,False
TXN00008721,2026-01-05 08:34:20,2026-01-05,8,USR33715,MCH2732,Miscellaneous Retail,,7838.14,VALID_AMOUNT,SUCCESS,UTR0783624128,VALID_UTR,False,False
TXN00000234,2026-03-31 04:14:41,2026-03-31,4,USR13742,MCH4342,Transportation,4131,12318.02,VALID_AMOUNT,SUCCESS,UTR0918248945,VALID_UTR,True,True
TXN00012230,2026-03-24 19:42:44,2026-03-24,19,USR53077,MCH2533,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR3421484124,VALID_UTR,False,True
TXN00018349,2026-03-05 23:21:36,2026-03-05,23,USR71784,MCH2519,Pharmacy,5912,23910.46,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,False
TXN00015878,2026-02-27 23:18:47,2026-02-27,23,USR14896,MCH6751,Books & Stationery,5942,-251.56,REFUND_OR_REVERSAL_NEGATIVE,PENDING,UTR6315006306,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00011363,2026-01-11 22:56:56,2026-01-11,22,USR60298,MCH8203,Department Store,,18963.81,VALID_AMOUNT,SUCCESS,UTR4333154026,VALID_UTR,False,True
TXN00001972,2026-02-26 19:59:54,2026-02-26,19,USR17982,MCH2457,Transportation,4131,20794.11,VALID_AMOUNT,SUCCESS,UTR9777266968,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00006640,2026-02-28 20:27:25,2026-02-28,20,USR52854,MCH4013,Grocery,5411,11250.6,VALID_AMOUNT,SUCCESS,UTR6930214107,VALID_UTR,True,False
TXN00016912,2026-03-26 06:38:04,2026-03-26,6,USR69160,MCH2576,Pharmacy,5912,16617.84,VALID_AMOUNT,FAILED,UTR0654237327,VALID_UTR,True,True
TXN00018545,2026-03-28 05:15:19,2026-03-28,5,USR20065,MCH5280,Transportation,4131,8378.56,VALID_AMOUNT,SUCCESS,UTR0921056947,VALID_UTR,False,True
TXN00000973,2026-01-07 15:53:32,2026-01-07,15,USR66625,MCH8172,Restaurant,5812,18316.98,VALID_AMOUNT,SUCCESS,UTR5977021855,VALID_UTR,False,False
TXN00015034,2026-01-17 07:35:29,2026-01-17,7,USR54123,MCH8659,Pharmacy,5912,22972.13,VALID_AMOUNT,SUCCESS,UTR7370566746,VALID_UTR,True,True
TXN00016539,2026-01-24 18:59:53,2026-01-24,18,USR87601,MCH5689,Miscellaneous Retail,,15336.03,VALID_AMOUNT,SUCCESS,UTR5920066943,VALID_UTR,False,False
TXN00012729,2026-01-12 17:13:24,2026-01-12,17,USR39136,MCH6203,Pharmacy,5912,14247.0,VALID_AMOUNT,SUCCESS,UTR9888900188,VALID_UTR,False,False
TXN00009219,2026-03-01 07:56:32,2026-03-01,7,USR14766,MCH7568,Pharmacy,5912,21165.39,VALID_AMOUNT,SUCCESS,UTR8662515933,VALID_UTR,False,True
TXN00018912,2026-03-01 23:55:34,2026-03-01,23,USR48778,MCH4483,Pharmacy,5912,14096.92,VALID_AMOUNT,SUCCESS,UTR3972717218,VALID_UTR,True,False
TXN00001243,2026-02-13 17:46:29,2026-02-13,17,USR27997,MCH5899,Hotel & Lodging,7011,19275.0,VALID_AMOUNT,SUCCESS,UTR7025689315,VALID_UTR,True,False
TXN00007205,2026-01-13 23:57:57,2026-01-13,23,USR84509,MCH1644,Miscellaneous Retail,,23350.35,VALID_AMOUNT,SUCCESS,UTR3118906231,VALID_UTR,True,False
TXN00015289,2026-01-18 10:34:29,2026-01-18,10,USR24257,MCH3848,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR7107115380,VALID_UTR,False,False
TXN00010805,2026-01-27 18:59:35,2026-01-27,18,USR42654,MCH3381,Restaurant,5812,24658.06,VALID_AMOUNT,FAILED,UTR7685380215,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00010285,2026-01-07 02:47:00,2026-01-07,2,USR75860,MCH6398,Grocery,5411,2733.91,VALID_AMOUNT,SUCCESS,UTR4795278423,VALID_UTR,False,False
TXN00006158,2026-02-16 08:25:23,2026-02-16,8,USR81078,MCH6834,Grocery,5411,18086.02,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00018181,2026-01-14 05:50:29,2026-01-14,5,USR34653,MCH4624,Pharmacy,5912,21930.2,VALID_AMOUNT,SUCCESS,UTR8505766244,VALID_UTR,False,True
TXN00003600,2026-02-13 13:10:02,2026-02-13,13,USR90595,MCH7405,Pharmacy,5912,16545.06,VALID_AMOUNT,SUCCESS,UTR2493159917,VALID_UTR,True,False
TXN00018452,2026-02-09 14:46:21,2026-02-09,14,USR20613,MCH4034,Pharmacy,5912,13979.57,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,True
TXN00001181,2026-01-23 02:04:27,2026-01-23,2,USR33812,MCH4753,Restaurant,5812,24075.17,VALID_AMOUNT,SUCCESS,UTR2320933356,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00011327,2026-01-02 08:35:08,2026-01-02,8,USR62708,MCH1838,Grocery,5411,11070.3,VALID_AMOUNT,SUCCESS,UTR9678827343,VALID_UTR,False,True
TXN00016221,2026-03-12 12:22:09,2026-03-12,12,USR38378,MCH1488,Restaurant,5812,21501.82,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,True
TXN00004996,2026-02-25 00:56:25,2026-02-25,0,USR71785,MCH1218,Grocery,5411,22435.96,VALID_AMOUNT,SUCCESS,UTR4904988019,VALID_UTR,False,False
TXN00014603,2026-03-26 17:33:06,2026-03-26,17,USR59291,MCH6136,Transportation,4131,2234.51,VALID_AMOUNT,SUCCESS,UTR2764320896,VALID_UTR,False,False
TXN00019918,2026-02-12 16:32:58,2026-02-12,16,USR80195,MCH7839,Restaurant,5812,,PARSE_ERROR,SUCCESS,UTR2866687368,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00006563,2026-03-03 12:32:15,2026-03-03,12,USR44392,MCH5466,Transportation,4131,4603.48,VALID_AMOUNT,SUCCESS,UTR0114044247,VALID_UTR,False,False
TXN00018237,2026-02-11 23:27:25,2026-02-11,23,USR56855,MCH5214,Hotel & Lodging,7011,,PARSE_ERROR,SUCCESS,UTR0378777711,VALID_UTR,False,False
TXN00004195,2026-03-05 05:01:32,2026-03-05,5,USR81817,MCH8552,Grocery,5411,,PARSE_ERROR,PENDING,,MISSING_UTR,True,True
TXN00012122,2026-01-26 10:02:13,2026-01-26,10,USR70764,MCH1229,Books & Stationery,5942,11351.79,VALID_AMOUNT,SUCCESS,UTR1850825697,VALID_UTR,False,True
TXN00004587,2026-01-06 18:18:49,2026-01-06,18,USR26003,MCH8499,Miscellaneous Retail,,9844.95,VALID_AMOUNT,SUCCESS,UTR1073177735,VALID_UTR,False,False
TXN00009044,2026-02-20 02:39:44,2026-02-20,2,USR45201,MCH5105,Pharmacy,5912,6428.22,VALID_AMOUNT,PENDING,UTR0721094034,VALID_UTR,True,False
TXN00014594,2026-03-31 02:20:42,2026-03-31,2,USR15232,MCH2367,Transportation,4131,13897.03,VALID_AMOUNT,SUCCESS,UTR9185880008,VALID_UTR,False,False
TXN00002634,2026-02-05 00:16:03,2026-02-05,0,USR99863,MCH8359,Transportation,4131,4182.16,VALID_AMOUNT,FAILED,UTR8965139021,VALID_UTR,False,False
TXN00006308,2026-03-08 19:37:52,2026-03-08,19,USR31978,MCH9810,Restaurant,5812,9190.0,VALID_AMOUNT,PENDING,UTR6412059962,VALID_UTR,True,False
TXN00016120,2026-02-18 21:58:49,2026-02-18,21,USR49039,MCH6455,Restaurant,5812,5859.22,VALID_AMOUNT,FAILED,UTR1986838869,VALID_UTR,False,True
TXN00014549,2026-01-08 16:59:28,2026-01-08,16,USR74867,MCH3937,Grocery,5411,14171.02,VALID_AMOUNT,SUCCESS,UTR8029437327,VALID_UTR,False,False
TXN00007810,2026-01-01 19:37:00,2026-01-01,19,USR99795,MCH1983,Transportation,4131,-532.53,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR9036238758,VALID_UTR,False,True
TXN00009277,2026-03-01 02:42:38,2026-03-01,2,USR29445,MCH2020,Hotel & Lodging,7011,7264.19,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,True
TXN00000624,2026-01-20 09:02:18,2026-01-20,9,USR39504,MCH7259,Pharmacy,5912,12118.23,VALID_AMOUNT,SUCCESS,UTR4912548234,VALID_UTR,False,False
TXN00012532,2026-02-05 00:33:32,2026-02-05,0,USR66178,MCH5324,Miscellaneous Retail,,16335.26,VALID_AMOUNT,SUCCESS,UTR6891565024,VALID_UTR,False,False
TXN00013619,2026-02-13 08:19:05,2026-02-13,8,USR16790,MCH5501,Miscellaneous Retail,,454.45,VALID_AMOUNT,SUCCESS,UTR7157157637,VALID_UTR,False,False
TXN00018838,2026-03-30 03:07:25,2026-03-30,3,USR41883,MCH7895,Hotel & Lodging,7011,9943.92,VALID_AMOUNT,SUCCESS,UTR7395398158,VALID_UTR,True,True
TXN00000228,2026-03-16 00:46:44,2026-03-16,0,USR65179,MCH1807,Hotel & Lodging,7011,9833.51,VALID_AMOUNT,SUCCESS,UTR4775023625,VALID_UTR,False,False
TXN00006270,2026-03-06 07:41:49,2026-03-06,7,USR70383,MCH2522,Grocery,5411,15959.23,VALID_AMOUNT,SUCCESS,UTR8305014778,VALID_UTR,False,True
TXN00015387,2026-02-22 07:55:06,2026-02-22,7,USR90985,MCH5707,Grocery,5411,5793.6,VALID_AMOUNT,SUCCESS,UTR0210514816,VALID_UTR,True,True
TXN00006368,2026-03-02 08:54:55,2026-03-02,8,USR57739,MCH1596,Restaurant,5812,4115.12,VALID_AMOUNT,SUCCESS,UTR1869178686,VALID_UTR,True,False
TXN00019661,2026-02-08 13:53:21,2026-02-08,13,USR31505,MCH1151,Hotel & Lodging,7011,24323.41,VALID_AMOUNT,PENDING,UTR4886906721,VALID_UTR,False,False
TXN00000928,2026-02-15 09:05:52,2026-02-15,9,USR24617,MCH5850,Grocery,5411,13545.44,VALID_AMOUNT,SUCCESS,UTR3486449467,VALID_UTR,False,True
TXN00008987,2026-02-10 02:27:44,2026-02-10,2,USR77271,MCH1268,Restaurant,5812,9407.0,VALID_AMOUNT,PENDING,UTR9412736917,VALID_UTR,False,True
TXN00001409,2026-02-20 08:03:04,2026-02-20,8,USR42739,MCH2002,Transportation,4131,,PARSE_ERROR,FAILED,UTR2950245455,VALID_UTR,True,False
TXN00014686,2026-01-25 23:31:59,2026-01-25,23,USR74587,MCH3814,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR3324621743,VALID_UTR,True,False
TXN00018121,2026-03-18 08:59:08,2026-03-18,8,USR46747,MCH9732,Transportation,4131,21799.0,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,True
TXN00018963,2026-03-04 07:42:18,2026-03-04,7,USR43843,MCH5380,Grocery,5411,16245.08,VALID_AMOUNT,SUCCESS,UTR1736118896,VALID_UTR,True,False
TXN00015829,2026-02-02 03:47:00,2026-02-02,3,USR35713,MCH2648,Miscellaneous Retail,5999,6458.52,VALID_AMOUNT,SUCCESS,UTR3085594967,VALID_UTR,False,True
TXN00012153,2026-01-06 16:54:10,2026-01-06,16,USR33821,MCH4557,Miscellaneous Retail,,3459.31,VALID_AMOUNT,FAILED,UTR1101010578,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00006119,2026-03-28 16:28:47,2026-03-28,16,USR23749,MCH3507,Restaurant,5812,6633.53,VALID_AMOUNT,SUCCESS,UTR3218787533,VALID_UTR,False,True
TXN00018034,2026-01-14 20:23:06,2026-01-14,20,USR43181,MCH6420,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR9260100353,VALID_UTR,False,True
TXN00005685,2026-03-21 11:01:20,2026-03-21,11,USR59060,MCH8897,Restaurant,5812,3614.56,VALID_AMOUNT,SUCCESS,UTR6425310492,VALID_UTR,False,False
TXN00004539,2026-03-15 11:26:23,2026-03-15,11,USR95996,MCH3577,Pharmacy,5912,2048.56,VALID_AMOUNT,SUCCESS,UTR0260245778,VALID_UTR,False,True
TXN00006103,2026-01-12 15:11:28,2026-01-12,15,USR33651,MCH3523,Grocery,5411,-7987.44,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR1738096759,VALID_UTR,True,True
