complaint_id,txn_id,user_id,merchant_id,merchant_category,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,disputed_amount,amount_imputed,reason_category,complaint_text,severity,resolution_status,channel,txn_link_valid
CBK0002636,TXN00019539,USR51854,MCH1037,Telecom,2026-03-10 00:00:00,2026-03-12 00:00:00,,2.0,671.14,False,Customer General Dispute,Complaint received after multiple failed attempts.,Low,IN_PROGRESS,Branch,True
CBK0001913,TXN00010478,USR46902,MCH9912,Restaurant,2026-03-16 00:00:00,2026-03-13 00:00:00,2026-03-31 00:00:00,-3.0,2872.74,False,Fraud & Account Takeover,suspicious high-value payment disputed by customer.,Medium,IN_PROGRESS,Email,True
CBK0001514,TXN00017992,USR36766,MCH3815,Transportation,2026-02-12 00:00:00,,2026-02-25 00:00:00,,1134.77,False,Duplicate Debit & Billing,Customer says amount was debited twice.,Low,REJECTED,Chatbot,True
CBK0000255,TXN00008054,USR91954,MCH2417,Transportation,2026-03-22 00:00:00,2026-03-24 11:29:00,2026-04-07 00:00:00,2.4784722222222224,472.22,False,Duplicate Debit & Billing,suspicious high-value payment disputed by customer.,High,REJECTED,Branch,True
CBK0000802,TXN00019956,USR41434,MCH1767,Transportation,2026-03-06 00:28:00,2026-03-09 00:00:00,,2.9805555555555556,503.49,False,Service & Delivery Failure,User claims account was compromised before transaction.,Low,IN_PROGRESS,Ivr,True
CBK0001917,TXN00019782,USR15741,MCH5222,Hotel & Lodging,2026-01-26 00:00:00,2026-01-28 00:00:00,2026-02-19 00:43:29,2.0,2150.18,False,Service & Delivery Failure,Customer says amount was debited twice.,High,REJECTED,Ivr,True
CBK0002006,TXN00008821,USR51720,MCH8701,Transportation,2026-02-21 00:00:00,2026-03-24 00:00:00,2026-04-04 00:00:00,31.0,2136.49,False,Fraud & Account Takeover,complaint received after multiple failed attempts.,Low,IN_PROGRESS,Branch,True
CBK0002151,TXN00009818,USR97580,MCH2800,Pharmacy,2026-01-16 07:14:35,2026-01-17 00:00:00,,0.6982060185185185,2614.31,False,Fraud & Account Takeover,User claims account was compromised before transaction. NA,Medium,IN_PROGRESS,Chatbot,True
CBK0002043,TXN00009451,USR14683,MCH5344,Hotel & Lodging,2026-02-26 19:22:00,2026-03-06 01:22:00,,7.25,3711.97,False,Customer General Dispute,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Medium,IN_PROGRESS,Chatbot,True
CBK0001861,TXN00008377,USR29849,MCH5427,Miscellaneous Retail,,,2026-03-31 00:00:00,,1274.95,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,Medium,IN_PROGRESS,Ivr,True
CBK0002295,TXN00011080,USR86500,MCH1485,Grocery,2026-03-27 00:15:00,2026-03-28 00:00:00,2026-04-25 13:15:25,0.9895833333333334,3444.75,False,Service & Delivery Failure,Merchant service was not delivered after payment.,Medium,RESOLVED,Chatbot,True
CBK0001901,TXN00014122,USR98061,MCH7055,Pharmacy,2026-02-28 00:00:00,2026-03-15 16:03:17,2026-04-11 16:03:17,15.66894675925926,440.57,False,Customer General Dispute,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Medium,RESOLVED,Call Center,True
CBK0000699,TXN00035789,USR17657,MCH1670,Miscellaneous Retail,2026-03-06 00:00:00,2026-03-08 00:00:00,,2.0,1813.99,False,Duplicate Debit & Billing,Suspicious high-value payment disputed by customer.,Low,RESOLVED,Chatbot,False
CBK0000405,TXN00010731,USR66391,MCH4181,Hotel & Lodging,2026-02-26 18:04:00,2026-02-28 00:00:00,,1.2472222222222222,1916.0,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Low,RESOLVED,Chatbot,True
CBK0001374,TXN00085698,USR29467,MCH4473,Miscellaneous Retail,2026-01-20 20:07:30,2026-01-23 03:07:30,2026-02-15 00:00:00,2.2916666666666665,551.1,False,Customer General Dispute,complaint received after multiple failed attempts.,High,IN_PROGRESS,Ivr,False
CBK0000143,TXN00059408,USR34207,MCH9423,Hotel & Lodging,2026-03-20 00:00:00,2026-03-25 00:00:00,2026-04-20 00:00:00,5.0,8028.0,False,Fraud & Account Takeover,Suspicious high-value payment disputed by cust.,High,IN_PROGRESS,App,False
CBK0002488,TXN00002926,USR83342,MCH8398,Transportation,2026-02-17 14:21:10,2026-02-20 00:00:00,2026-03-15 11:21:00,2.4019675925925927,407.36,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,Critical,CLOSED,Branch,True
CBK0002319,TXN00011383,USR79596,MCH3966,Hotel & Lodging,2026-03-22 00:00:00,2026-03-23 09:22:00,2026-04-13 09:22:44,1.3902777777777777,1933.11,False,Duplicate Debit & Billing,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,Medium,CLOSED,Branch,True
CBK0002720,TXN00010672,USR87829,MCH9344,Hotel & Lodging,2026-02-12 21:52:01,2026-02-14 00:00:00,2026-02-18 17:52:00,1.0888773148148148,2072.0,False,Service & Delivery Failure,Customer complaint text unclear due to poor call center notes.,Medium,CLOSED,Chatbot,True
CBK0000144,TXN00006125,USR91671,MCH4943,Grocery,2026-03-06 23:07:46,2026-03-12 00:00:00,2026-04-08 00:00:00,5.036273148148148,2573.59,False,Service & Delivery Failure,Merchant service was not delivered after payment. pls check asap,High,CLOSED,Chatbot,True
CBK0002039,TXN00005346,USR68277,MCH2065,Grocery,2026-01-25 00:00:00,2026-01-27 02:10:02,,2.0903009259259258,-5067.95,False,Fraud & Account Takeover,Complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Chatbot,True
CBK0002476,TXN00056546,USR63172,MCH4667,Restaurant,2026-03-11 00:00:00,2026-03-14 00:00:00,2026-03-22 00:00:00,3.0,,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,Medium,IN_PROGRESS,Ivr,False
CBK0000649,TXN00019659,USR74992,MCH8779,Grocery,2026-03-04 00:00:00,2026-03-10 00:00:00,2026-03-19 13:25:24,6.0,2545.52,False,Service & Delivery Failure,Payment made to unknown merchant as per cust statement.,Medium,CLOSED,Ivr,True
CBK0001419,TXN00003304,USR91108,MCH2574,Department Store,2026-01-07 00:00:00,2026-01-11 00:00:00,2026-02-06 00:00:00,4.0,6448.11,False,Fraud & Account Takeover,Payment made to unknown merchant as per cust statement.,Medium,CLOSED,Branch,True
CBK0000680,TXN00006440,USR32302,MCH2383,Transportation,2026-03-11 00:00:00,2026-03-16 23:47:02,2026-03-17 00:00:00,5.990995370370371,6058.0,False,Duplicate Debit & Billing,Payment made to unknown merchant as per customer statement.,Low,IN_PROGRESS,App,True
CBK0001400,TXN00013909,USR85655,MCH5170,Transportation,2026-03-14 09:46:00,2026-03-14 13:46:00,,0.16666666666666666,836.05,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Critical,REJECTED,Call Center,True
CBK0002631,TXN00010422,USR63280,MCH9480,Transportation,2026-03-21 00:00:00,2026-03-16 00:00:00,2026-04-15 00:00:00,-5.0,2144.03,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,Medium,REJECTED,Ivr,True
CBK0000134,TXN00007757,USR87362,MCH3332,Hotel & Lodging,2026-03-19 00:00:00,2026-03-24 00:00:00,2026-04-15 22:34:56,5.0,-2328.13,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,High,IN_PROGRESS,Branch,True
CBK0002742,TXN00015781,USR70003,MCH5954,Pharmacy,2026-02-10 00:00:00,2026-02-20 00:00:00,2026-03-15 04:14:07,10.0,3126.09,False,Fraud & Account Takeover,User says UPI PIN was not entered by them.,Medium,IN_PROGRESS,App,True
CBK0001184,TXN00010902,USR62254,MCH4226,Apparel,2026-03-03 00:00:00,2026-03-06 03:53:28,2026-04-01 00:00:00,3.1621296296296295,3801.16,False,Customer General Dispute,Complaint received after multiple failed attempts.,Medium,REJECTED,App,True
CBK0002704,TXN00013438,USR19231,MCH9625,Hotel & Lodging,2026-01-05 00:00:00,2026-01-05 00:00:00,2026-01-15 00:00:00,0.0,532.41,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Medium,CLOSED,Chatbot,True
CBK0001780,TXN00012392,USR78095,MCH8798,Grocery,2026-03-19 09:14:00,2026-03-22 00:00:00,,2.6152777777777776,687.06,False,Fraud & Account Takeover,Customer says amount was debited twice.,Medium,IN_PROGRESS,Email,True
CBK0001081,TXN00019947,USR35882,MCH7833,Transportation,2026-01-05 00:00:00,2026-01-07 00:00:00,,2.0,3167.22,False,Fraud & Account Takeover,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Email,True
CBK0001043,TXN00017300,USR36485,MCH4326,Grocery,2026-02-14 17:44:04,2026-02-16 00:00:00,,1.261064814814815,2554.87,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,High,IN_PROGRESS,Branch,True
CBK0001417,TXN00014359,USR93454,MCH6178,Miscellaneous Retail,2026-02-23 20:16:08,2026-03-02 00:00:00,2026-03-06 00:00:00,6.155462962962963,3642.0,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,Low,CLOSED,Chatbot,True
CBK0001565,TXN00019006,USR76917,MCH2053,Restaurant,2026-03-20 00:00:00,2026-03-17 00:00:00,,-3.0,11125.63,True,Service & Delivery Failure,customer says transaction was not authorized.,Medium,REJECTED,Ivr,True
CBK0000830,TXN00007939,USR55355,MCH2375,Restaurant,2026-01-13 00:00:00,,2026-01-24 00:00:00,,976.66,False,Service & Delivery Failure,Customer says amount was debited twice.,Medium,IN_PROGRESS,Branch,True
CBK0002595,TXN00006136,USR28582,MCH5118,Grocery,,2026-02-14 00:00:00,2026-03-14 00:00:00,,3785.87,False,Service & Delivery Failure,Merchant service was not delivered after payment.,Low,IN_PROGRESS,Ivr,True
CBK0000253,TXN00009329,USR58076,MCH4388,Hotel & Lodging,2026-02-01 00:00:00,2026-02-02 00:00:00,2026-02-25 00:00:00,1.0,648.33,False,Duplicate Debit & Billing,payment made to unknown merchant as per customer statement.,Critical,CLOSED,App,True
CBK0001279,TXN00042287,USR83181,MCH2757,Apparel,2026-02-24 00:00:00,2026-02-27 00:00:00,2026-03-12 00:00:00,3.0,1318.76,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Medium,REJECTED,App,False
CBK0001955,TXN00018686,USR46407,MCH5510,Restaurant,2026-01-11 17:40:36,2026-01-17 00:00:00,2026-01-30 00:00:00,5.263472222222222,530.01,False,Fraud & Account Takeover,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Chatbot,True
CBK0000119,TXN00079001,USR68410,MCH1820,Miscellaneous Retail,2026-03-13 00:00:00,2026-03-15 00:00:00,,2.0,5620.82,False,Service & Delivery Failure,User reports money deducted but merchant denies receiving payment.,Low,RESOLVED,Chatbot,False
CBK0002049,TXN00047225,USR73797,MCH2065,Miscellaneous Retail,2026-02-04 00:00:00,2026-02-05 20:41:10,,1.8619212962962963,,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,Low,IN_PROGRESS,Chatbot,False
CBK0001489,TXN00014835,USR25333,MCH5151,Pharmacy,2026-02-25 00:00:00,2026-02-28 08:34:00,,3.3569444444444443,2565.94,False,Fraud & Account Takeover,Customer says amount was debited twice.,Medium,IN_PROGRESS,Ivr,True
CBK0002698,TXN00019768,USR65106,MCH2472,Grocery,2026-03-29 00:00:00,2026-03-31 00:00:00,2026-04-23 16:54:00,2.0,537.48,False,Fraud & Account Takeover,User claims account was compromised before transaction.,High,RESOLVED,Branch,True
CBK0002529,TXN00012156,USR45756,MCH6446,Grocery,2026-02-04 00:00:00,2026-02-09 14:09:00,,5.589583333333334,-1477.28,False,Customer General Dispute,Complaint received after multiple failed attempts.,Medium,REJECTED,Chatbot,True
CBK0001652,TXN00018423,USR89267,MCH7879,Grocery,2026-02-03 00:00:00,2026-02-08 16:45:00,2026-02-20 00:00:00,5.697916666666667,1074.0,False,Service & Delivery Failure,User reports money deducted but merchant denies receiving payment.,High,IN_PROGRESS,Ivr,True
CBK0001924,TXN00005199,USR42019,MCH3162,Hotel & Lodging,2026-01-09 08:32:40,2026-01-11 00:00:00,2026-01-12 21:32:00,1.6439814814814815,2351.11,False,Fraud & Account Takeover,payment made to unknown merchant as per customer statement.,Low,RESOLVED,Ivr,True
CBK0001178,TXN00014094,USR27804,MCH3932,Books & Stationery,2026-02-27 01:30:01,,2026-03-20 12:30:01,,-2999.91,False,Duplicate Debit & Billing,merchant service was not delivered after payment.,Medium,IN_PROGRESS,Chatbot,True
CBK0002203,TXN00005966,USR98685,MCH9257,Restaurant,2026-02-22 00:00:00,2026-02-27 10:29:49,2026-03-29 00:00:00,5.437372685185185,8500.66,False,Fraud & Account Takeover,Customer says transaction was not authorized. details missing,Medium,RESOLVED,Email,True
CBK0001473,TXN00001160,USR20984,MCH6953,Grocery,2026-01-02 00:00:00,2026-01-02 00:00:00,2026-01-11 00:00:00,0.0,2273.54,False,Duplicate Debit & Billing,customer complaint text unclear due to poor call center notes.,Low,IN_PROGRESS,Email,True
CBK0001769,TXN00001679,USR43379,MCH9176,Miscellaneous Retail,2026-02-21 00:00:00,2026-02-24 11:40:00,2026-03-06 00:00:00,3.486111111111111,3976.0,False,Customer General Dispute,Suspicious high-value payment disputed by customer.,Medium,RESOLVED,Chatbot,True
CBK0001563,TXN00004035,USR38725,MCH4473,Transportation,2026-01-08 04:46:00,2026-01-13 00:00:00,2026-02-08 00:00:00,4.801388888888889,4064.18,False,Duplicate Debit & Billing,User claims account was compromised before transaction.,Medium,CLOSED,Ivr,True
CBK0000763,TXN00005691,USR98061,MCH6850,Grocery,2026-02-11 00:00:00,2026-02-14 22:00:46,2026-03-10 00:00:00,3.917199074074074,5829.65,True,Duplicate Debit & Billing,Suspicious high-value payment disputed by customer.,High,IN_PROGRESS,Email,True
CBK0001306,TXN00000143,USR63816,MCH4399,Pharmacy,2026-03-15 00:00:00,2026-03-26 08:39:16,2026-04-07 00:00:00,11.360601851851852,449.0,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,Medium,IN_PROGRESS,Call Center,True
CBK0002421,TXN00008235,USR71538,MCH4564,Pharmacy,2026-03-24 15:27:52,2026-03-26 00:00:00,2026-04-07 16:27:00,1.3556481481481482,1302.0,False,Customer General Dispute,Customer complaint text unclear due to poor call center notes. call dropped,Medium,REJECTED,Branch,True
CBK0001918,TXN00006549,USR90740,MCH2943,Hotel & Lodging,2026-02-05 01:21:00,2026-02-10 00:00:00,2026-03-02 00:00:00,4.94375,905.53,False,Customer General Dispute,User says UPI PIN was not entered by them.,Low,REJECTED,Ivr,True
CBK0001928,TXN00018064,USR85507,MCH2857,Transportation,2026-01-02 01:25:56,2026-01-09 05:25:00,2026-01-30 00:00:00,7.166018518518518,590.0,False,Customer General Dispute,Customer says transaction was not authorized.,Medium,RESOLVED,Email,True
CBK0001721,TXN00013741,USR65211,MCH5954,Grocery,2026-02-08 00:00:00,2026-02-14 00:34:00,2026-03-11 00:34:00,6.023611111111111,1756.23,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,High,CLOSED,Branch,True
CBK0001619,TXN00007989,USR21845,MCH1998,Restaurant,2026-02-17 00:00:00,2026-02-17 00:00:00,2026-02-23 22:05:00,0.0,1245.09,False,Duplicate Debit & Billing,Customer complaint text unclear due to poor call center notes.,Medium,CLOSED,Chatbot,True
CBK0000139,TXN00034566,USR29306,MCH4355,Apparel,2026-01-13 06:24:38,2026-01-15 00:00:00,,1.7328935185185186,2696.0,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,Low,REJECTED,Ivr,False
CBK0001893,TXN00018872,USR67363,MCH2594,Transportation,2026-01-31 00:00:00,2026-02-02 00:00:00,,2.0,4001.57,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Medium,REJECTED,Ivr,True
CBK0001686,TXN00003833,USR21384,MCH4729,Miscellaneous Retail,2026-03-18 10:00:38,2026-03-22 00:00:00,2026-04-17 00:00:00,3.5828935185185187,1688.18,False,Customer General Dispute,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Ivr,True
CBK0000868,TXN00017012,USR26098,MCH2383,Grocery,2026-02-07 23:22:53,2026-02-09 00:00:00,,1.025775462962963,990.42,False,Service & Delivery Failure,customer says amount was debited twice.,Medium,RESOLVED,Ivr,True
CBK0002309,TXN00012387,USR18453,MCH5452,Restaurant,2026-03-02 00:00:00,2026-03-07 00:00:00,,5.0,-2462.0,False,Duplicate Debit & Billing,Customer complaint text unclear due to poor call center notes. NA,Medium,REJECTED,Chatbot,True
CBK0000116,TXN00008116,USR77356,MCH8789,Hotel & Lodging,2026-02-13 00:00:00,2026-02-19 00:00:00,2026-03-16 00:00:00,6.0,841.93,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,Low,CLOSED,Ivr,True
CBK0000093,TXN00009196,USR28608,MCH7127,Grocery,2026-01-20 18:00:00,2026-01-22 00:00:00,2026-02-07 12:00:43,1.25,2341.25,True,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,Medium,IN_PROGRESS,Email,True
CBK0000064,TXN00019898,USR48525,MCH5257,Grocery,2026-03-13 04:30:00,2026-03-15 20:30:00,2026-04-03 20:30:01,2.6666666666666665,861.86,False,Duplicate Debit & Billing,Suspicious high-value payment disputed by customer.,Medium,CLOSED,Email,True
CBK0002119,TXN00005222,USR53942,MCH6399,Grocery,2026-01-21 09:16:49,2026-01-29 00:00:00,,7.613321759259259,1345.55,False,Fraud & Account Takeover,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Low,REJECTED,Ivr,True
CBK0002412,TXN00003020,USR96958,MCH8779,Restaurant,2026-03-14 00:00:00,2026-03-17 00:00:00,2026-03-18 20:13:34,3.0,2521.22,False,Duplicate Debit & Billing,User claims account was compromised before transaction.,Low,CLOSED,Email,True
CBK0000149,TXN00015300,USR25559,MCH8125,Grocery,2026-03-24 00:00:00,,,,753.9,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Medium,IN_PROGRESS,App,True
CBK0002702,TXN00010278,USR59665,MCH8977,Grocery,2026-03-10 00:00:00,2026-03-16 05:57:07,2026-04-01 05:57:00,6.247997685185185,-1779.15,False,Fraud & Account Takeover,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,High,CLOSED,Ivr,True
CBK0002747,TXN00010095,USR18347,MCH9442,Grocery,2026-03-24 00:00:00,,2026-03-30 00:00:00,,1820.01,False,Duplicate Debit & Billing,Merchant service was not delivered after payment.,Low,RESOLVED,Email,True
CBK0002394,TXN00001169,USR60198,MCH6518,Transportation,2026-02-27 00:00:00,2026-03-03 00:00:00,2026-03-16 00:00:00,4.0,10453.78,False,Duplicate Debit & Billing,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Chatbot,True
CBK0001574,TXN00019043,USR90528,MCH6885,Transportation,2026-01-17 00:00:00,2026-01-22 23:10:00,2026-02-10 00:00:00,5.965277777777778,215.0,False,Fraud & Account Takeover,user reports money deducted but merchant denies receiving payment.,High,IN_PROGRESS,Branch,True
CBK0002307,TXN00036574,USR15565,MCH4590,Miscellaneous Retail,2026-02-08 00:00:00,2026-02-09 00:00:00,2026-02-15 12:46:00,1.0,676.79,False,Fraud & Account Takeover,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,Medium,RESOLVED,Call Center,False
CBK0000816,TXN00014266,USR92332,MCH2146,Pharmacy,2026-03-21 11:09:00,2026-03-21 00:00:00,2026-03-25 00:00:00,-0.46458333333333335,5244.0,True,Customer General Dispute,Customer complaint text unclear due to poor call center notes. details missing,Medium,IN_PROGRESS,Branch,True
CBK0001321,TXN00019939,USR87558,MCH3588,Grocery,2026-02-19 00:00:00,2026-02-20 00:00:00,2026-03-09 00:00:00,1.0,1954.14,False,Service & Delivery Failure,User claims account was compromised before transaction. call dropped,Medium,RESOLVED,Email,True
CBK0000821,TXN00001860,USR54089,MCH8467,Transportation,2026-03-21 00:00:00,2026-03-22 00:00:00,,1.0,18214.98,True,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Low,IN_PROGRESS,Ivr,True
CBK0002326,TXN00005168,USR42079,MCH6628,Restaurant,2026-01-01 00:00:00,2026-01-02 00:00:00,2026-01-05 00:00:00,1.0,5074.67,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,High,RESOLVED,Call Center,True
CBK0002415,TXN00007375,USR25624,MCH3252,Grocery,,2026-03-23 00:00:00,2026-04-17 22:41:55,,4608.0,False,Customer General Dispute,Payment made to unknown merchant as per customer statement.,High,RESOLVED,Call Center,True
